Date,Open,High,Low,Close,Volume,Target
2015-02-23,14.37733268737793,14.546667098999023,13.755332946777344,13.822667121887209,127497000,13.607333183288574
2015-02-24,13.81933307647705,13.81933307647705,13.446666717529297,13.607333183288574,99054000,13.583999633789062
2015-02-25,13.662667274475098,13.809332847595217,13.505332946777344,13.583999633789062,58642500,13.812666893005373
2015-02-26,13.600000381469728,14.072667121887209,13.481332778930664,13.812666893005373,97093500,13.555999755859377
2015-02-27,13.793333053588867,13.903332710266112,13.520000457763672,13.555999755859377,58231500,13.155332565307615
2015-03-02,13.513333320617676,13.555999755859377,13.055333137512209,13.155332565307615,118831500,13.303999900817873
2015-03-03,13.120667457580566,13.349332809448242,13.021332740783691,13.303999900817873,66484500,13.496000289916992
2015-03-04,13.283332824707031,13.501333236694336,13.147333145141602,13.496000289916992,63330000,13.375332832336426
2015-03-05,13.523332595825195,13.746000289916992,13.34333324432373,13.375332832336426,73155000,12.925333023071287
2015-03-06,13.280667304992676,13.383333206176758,12.8100004196167,12.925333023071287,100686000,12.725333213806152
2015-03-09,12.959333419799805,12.965999603271484,12.550000190734863,12.725333213806152,101050500,12.687999725341797
2015-03-10,12.564000129699709,12.899999618530272,12.506667137145996,12.687999725341797,83695500,12.916000366210938
2015-03-11,12.743332862854004,13.07866668701172,12.734000205993652,12.916000366210938,74623500,12.73799991607666
2015-03-12,12.916666984558104,12.963333129882812,12.649999618530272,12.73799991607666,62239500,12.57866668701172
2015-03-13,12.596667289733888,12.783332824707031,12.48799991607666,12.57866668701172,81514500,13.046667098999023
2015-03-16,12.800000190734863,13.060667037963867,12.653332710266112,13.046667098999023,84432000,12.982000350952148
2015-03-17,13.028667449951172,13.247332572937012,12.929332733154297,12.982000350952148,73411500,13.380666732788086
2015-03-18,12.997332572937012,13.392000198364258,12.87399959564209,13.380666732788086,72313500,13.043333053588867
2015-03-19,13.466667175292969,13.63933277130127,12.968667030334473,13.043333053588867,127128000,13.20533275604248
2015-03-20,13.16333293914795,13.265999794006348,13.041333198547363,13.20533275604248,64042500,13.308667182922363
2015-03-23,13.233332633972168,13.366666793823242,13.164667129516602,13.308667182922363,39474000,13.447999954223633
2015-03-24,13.43866729736328,13.586000442504885,13.31666660308838,13.447999954223633,54748500,12.953332901000977
2015-03-25,13.218000411987305,13.239333152770996,12.846667289733888,12.953332901000977,85956000,12.694000244140623
2015-03-26,12.928000450134276,12.986000061035156,12.646666526794434,12.694000244140623,61920000,12.333333015441896
2015-03-27,12.604666709899902,12.619333267211914,12.09333324432373,12.333333015441896,129073500,12.704667091369627
2015-03-30,12.390000343322754,12.81666660308838,12.119999885559082,12.704667091369627,151342500,12.584667205810549
2015-03-31,12.902000427246094,12.917332649230955,12.560667037963867,12.584667205810549,75399000,12.505999565124512
2015-04-01,12.579999923706056,12.81999969482422,12.403332710266112,12.505999565124512,56919000,12.733332633972168
2015-04-02,12.682000160217283,12.881999969482422,12.666666984558104,12.733332633972168,75156000,13.539999961853027
2015-04-06,13.199999809265137,13.850000381469728,13.166666984558104,13.539999961853027,186837000,13.550000190734863
2015-04-07,13.500666618347168,13.670666694641112,13.40933322906494,13.550000190734863,65218500,13.844667434692385
2015-04-08,13.880000114440918,14.0600004196167,13.724666595458984,13.844667434692385,94546500,14.005999565124512
2015-04-09,13.895333290100098,14.024666786193848,13.7413330078125,14.005999565124512,57003000,14.0600004196167
2015-04-10,13.989999771118164,14.109999656677246,13.93333339691162,14.0600004196167,61015500,13.985333442687988
2015-04-13,14.029333114624023,14.199999809265137,13.936667442321776,13.985333442687988,56373000,13.830666542053224
2015-04-14,13.904666900634766,13.965999603271484,13.699999809265137,13.830666542053224,45390000,13.85533332824707
2015-04-15,13.830666542053224,13.97266674041748,13.773332595825195,13.85533332824707,29286000,13.779999732971191
2015-04-16,13.846667289733888,13.944666862487791,13.752667427062988,13.779999732971191,24886500,13.78600025177002
2015-04-17,13.666000366210938,13.791999816894531,13.56666660308838,13.78600025177002,37048500,13.684666633605955
2015-04-20,13.785332679748535,13.856666564941406,13.59000015258789,13.684666633605955,38389500,13.96066665649414
2015-04-21,13.720000267028809,14.050000190734863,13.620667457580566,13.96066665649414,51487500,14.629332542419434
2015-04-22,14.166666984558104,14.791999816894531,14.112667083740234,14.629332542419434,117945000,14.57333278656006
2015-04-23,14.5513334274292,14.76533317565918,14.476667404174805,14.57333278656006,66168000,14.562000274658203
2015-04-24,14.699999809265137,14.720000267028809,14.534000396728516,14.562000274658203,36417000,15.436667442321776
2015-04-27,14.837332725524902,15.916666984558104,14.800000190734863,15.436667442321776,175089000,15.36533260345459
2015-04-28,15.649999618530272,15.699999809265137,15.20199966430664,15.36533260345459,91281000,15.49666690826416
2015-04-29,15.33666706085205,15.664667129516602,15.175333023071287,15.49666690826416,59041500,15.06999969482422
2015-04-30,15.359333038330078,15.526000022888184,15.011333465576172,15.06999969482422,58678500,15.0686674118042
2015-05-01,15.329333305358888,15.451333045959473,14.694000244140623,15.0686674118042,79225500,15.36733341217041
2015-05-04,15.211999893188477,15.648667335510254,15.140666961669922,15.36733341217041,66519000,15.529999732971191
2015-05-05,15.850666999816896,15.966667175292969,15.275333404541016,15.529999732971191,86953500,15.362000465393066
2015-05-06,15.606666564941406,15.631333351135254,15.213333129882812,15.362000465393066,79063500,15.786666870117188
2015-05-07,14.733332633972168,15.83199977874756,14.68333339691162,15.786666870117188,141838500,15.77400016784668
2015-05-08,15.732666969299316,15.894000053405762,15.579999923706056,15.77400016784668,70023000,15.965999603271484
2015-05-11,15.752667427062988,16.191999435424805,15.687333106994627,15.965999603271484,85084500,16.31599998474121
2015-05-12,16.007333755493164,16.42333221435547,15.879332542419434,16.31599998474121,95451000,16.211999893188477
2015-05-13,16.507333755493164,16.553333282470703,16.149999618530273,16.211999893188477,81603000,16.273332595825195
2015-05-14,16.321332931518555,16.326000213623047,16.083332061767578,16.273332595825195,43438500,16.589332580566406
2015-05-15,16.261999130249023,16.626667022705078,16.166667938232422,16.589332580566406,67914000,16.583332061767578
2015-05-18,16.46666717529297,16.65999984741211,16.399999618530273,16.583332061767578,50298000,16.47599983215332
2015-05-19,16.562000274658203,16.733333587646484,16.40999984741211,16.47599983215332,55113000,16.290000915527344
2015-05-20,16.475332260131836,16.516000747680664,16.091333389282227,16.290000915527344,56334000,16.374666213989258
2015-05-21,16.20199966430664,16.441333770751953,16.157333374023438,16.374666213989258,29559000,16.51533317565918
2015-05-22,16.358667373657227,16.573333740234375,16.333999633789062,16.51533317565918,33346500,16.497333526611328
2015-05-26,16.511999130249023,16.799999237060547,16.433332443237305,16.497333526611328,52480500,16.495332717895508
2015-05-27,16.567333221435547,16.633333206176758,16.3700008392334,16.495332717895508,51123000,16.76333236694336
2015-05-28,16.468666076660156,16.786666870117188,16.336666107177734,16.76333236694336,54709500,16.719999313354492
2015-05-29,16.733333587646484,16.857999801635742,16.6286678314209,16.719999313354492,56839500,16.6299991607666
2015-06-01,16.76066780090332,16.773332595825195,16.49799919128418,16.6299991607666,37576500,16.55666732788086
2015-06-02,16.594667434692383,16.626667022705078,16.420000076293945,16.55666732788086,32022000,16.599332809448242
2015-06-03,16.546667098999023,16.71466636657715,16.46733283996582,16.599332809448242,26722500,16.39466667175293
2015-06-04,16.5,16.6200008392334,16.380666732788086,16.39466667175293,36804000,16.609333038330078
2015-06-05,16.399999618530273,16.64666748046875,16.3786678314209,16.609333038330078,45330000,17.086000442504883
2015-06-08,16.72333335876465,17.25,16.687332153320312,17.086000442504883,75255000,17.066667556762695
2015-06-09,17.02666664123535,17.182666778564453,16.94266700744629,17.066667556762695,39166500,16.713333129882812
2015-06-10,16.793333053588867,16.933332443237305,16.566667556762695,16.713333129882812,51817500,16.76066780090332
2015-06-11,16.884000778198242,16.95800018310547,16.69533348083496,16.76066780090332,30661500,16.71266746520996
2015-06-12,16.680667877197266,16.8973331451416,16.680667877197266,16.71266746520996,21334500,16.691999435424805
2015-06-15,16.64666748046875,16.75200080871582,16.400667190551758,16.691999435424805,32793000,16.874666213989258
2015-06-16,16.67533302307129,16.895999908447266,16.606666564941406,16.874666213989258,29770500,17.360666275024414
2015-06-17,16.81133270263672,17.624000549316406,16.801332473754883,17.360666275024414,82693500,17.459333419799805
2015-06-18,17.46666717529297,17.56399917602539,17.334667205810547,17.459333419799805,41740500,17.500667572021484
2015-06-19,17.49333381652832,17.586666107177734,17.34000015258789,17.500667572021484,36945000,17.319332122802734
2015-06-22,17.476667404174805,17.626667022705078,17.04599952697754,17.319332122802734,68416500,17.844667434692383
2015-06-23,17.35466766357422,17.866666793823242,17.238000869750977,17.844667434692383,58062000,17.67799949645996
2015-06-24,17.798667907714844,17.823333740234375,17.58133316040039,17.67799949645996,36184500,17.91933250427246
2015-06-25,17.76333236694336,18.0939998626709,17.683332443237305,17.91933250427246,42738000,17.805999755859375
2015-06-26,17.926000595092773,17.94066619873047,17.733333587646484,17.805999755859375,57576000,17.468000411987305
2015-06-29,17.463333129882812,17.729999542236328,17.3799991607666,17.468000411987305,52183500,17.884000778198242
2015-06-30,17.65333366394043,18.06133270263672,17.600000381469727,17.884000778198242,46303500,17.94333267211914
2015-07-01,18.073999404907227,18.17466735839844,17.856666564941406,17.94333267211914,31518000,18.667999267578125
2015-07-02,18.68000030517578,18.82999992370605,18.220666885375977,18.667999267578125,107458500,18.64800071716309
2015-07-06,18.59199905395508,18.779333114624023,18.420000076293945,18.64800071716309,61828500,17.858667373657227
2015-07-07,18.33333206176757,18.34666633605957,17.384666442871094,17.858667373657227,91576500,16.997333526611328
2015-07-08,17.288000106811523,17.386667251586914,16.95400047302246,16.997333526611328,93316500,17.19466781616211
2015-07-09,17.27199935913086,17.530000686645508,17.119333267211914,17.19466781616211,50011500,17.27666664123535
2015-07-10,17.481332778930664,17.53333282470703,17.187999725341797,17.27666664123535,39163500,17.477333068847656
2015-07-13,17.483333587646484,17.503332138061523,17.06999969482422,17.477333068847656,44404500,17.709999084472656
2015-07-14,17.47333335876465,17.732667922973633,17.367332458496094,17.709999084472656,28614000,17.542667388916016
2015-07-15,17.78266716003418,17.832666397094727,17.472000122070312,17.542667388916016,30324000,17.778667449951172
2015-07-16,17.614667892456055,17.81333351135254,17.54400062561035,17.778667449951172,24240000,18.310667037963867
2015-07-17,18.166667938232425,18.36933326721192,17.883333206176758,18.310667037963867,75061500,18.817333221435547
2015-07-20,18.33333206176757,19.11000061035156,18.16933250427246,18.817333221435547,74677500,17.784666061401367
2015-07-21,18.003332138061523,18.233333587646484,17.770000457763672,17.784666061401367,91630500,17.857999801635742
2015-07-22,17.417999267578125,17.96266746520996,17.390666961669922,17.857999801635742,46575000,17.81333351135254
2015-07-23,17.976667404174805,17.99333381652832,17.684667587280273,17.81333351135254,33408000,17.694000244140625
2015-07-24,17.825332641601562,18.07266616821289,17.594667434692383,17.694000244140625,42547500,16.867332458496094
2015-07-27,17.495332717895508,17.6286678314209,16.71933364868164,16.867332458496094,70413000,17.654666900634766
2015-07-28,17.049999237060547,17.69333267211914,16.78933334350586,17.654666900634766,58437000,17.58799934387207
2015-07-29,17.618000030517578,17.859333038330078,17.46666717529297,17.58799934387207,41851500,17.785999298095703
2015-07-30,17.512666702270508,17.79599952697754,17.474000930786133,17.785999298095703,30519000,17.74333381652832
2015-07-31,17.84000015258789,17.957332611083984,17.674667358398438,17.74333381652832,33339000,17.332666397094727
2015-08-03,17.752666473388672,17.78066635131836,17.13800048828125,17.332666397094727,38302500,17.75200080871582
2015-08-04,17.333999633789062,17.781333923339844,17.222667694091797,17.75200080871582,35287500,18.0086669921875
2015-08-05,17.57200050354004,18.06666755676269,17.360000610351562,18.0086669921875,93214500,16.408666610717773
2015-08-06,16.63599967956543,17.0,15.7413330078125,16.408666610717773,219357000,16.167333602905273
2015-08-07,16.238666534423828,16.248666763305664,15.892666816711426,16.167333602905273,76101000,16.076000213623047
2015-08-10,15.876667022705078,16.197999954223633,15.736666679382324,16.076000213623047,62788500,15.824666976928713
2015-08-11,15.8100004196167,15.953332901000977,15.629332542419434,15.824666976928713,63973500,15.878000259399414
2015-08-12,15.666666984558104,15.98466682434082,15.515999794006348,15.878000259399414,55920000,16.167333602905273
2015-08-13,15.990667343139648,16.43199920654297,15.941332817077637,16.167333602905273,70338000,16.209999084472656
2015-08-14,16.482667922973633,16.528667449951172,16.118000030517578,16.209999084472656,65472000,16.999332427978516
2015-08-17,17.03733253479004,17.106000900268555,16.700666427612305,16.999332427978516,107650500,17.381332397460938
2015-08-18,17.025333404541016,17.39666748046875,16.90399932861328,17.381332397460938,62925000,17.016666412353516
2015-08-19,17.35533332824707,17.376667022705078,17.001333236694336,17.016666412353516,54064500,16.14533233642578
2015-08-20,16.804000854492188,16.970666885375977,16.126667022705078,16.14533233642578,73587000,15.38466739654541
2015-08-21,15.733332633972168,16.253332138061523,15.36733341217041,15.38466739654541,98853000,14.591333389282228
2015-08-24,13.519332885742188,15.42666721343994,13.0,14.591333389282228,143724000,14.66866683959961
2015-08-25,15.368000030517578,15.393333435058594,14.607999801635742,14.66866683959961,64909500,14.989333152770996
2015-08-26,15.195332527160645,15.199999809265137,14.36733341217041,14.989333152770996,74445000,16.19933319091797
2015-08-27,15.399999618530272,16.316667556762695,15.387332916259766,16.19933319091797,114840000,16.565332412719727
2015-08-28,16.124000549316406,16.76333236694336,16.10466766357422,16.565332412719727,82705500,16.604000091552734
2015-08-31,16.374666213989258,16.996667861938477,16.367332458496094,16.604000091552734,70503000,15.908666610717772
2015-09-01,16.022666931152344,16.399999618530273,15.79800033569336,15.908666610717772,81822000,16.512666702270508
2015-09-02,16.35333251953125,16.525333404541016,15.985333442687988,16.512666702270508,69438000,16.3713321685791
2015-09-03,16.804000854492188,16.80533218383789,16.333332061767578,16.3713321685791,62922000,16.1286678314209
2015-09-04,16.05933380126953,16.272666931152344,15.880000114440918,16.1286678314209,55338000,16.544666290283203
2015-09-08,16.336666107177734,16.610666275024414,16.270000457763672,16.544666290283203,47073000,16.5939998626709
2015-09-09,16.803333282470703,16.950000762939453,16.553333282470703,16.5939998626709,50862000,16.565332412719727
2015-09-10,16.48200035095215,16.71466636657715,16.35533332824707,16.565332412719727,40635000,16.682666778564453
2015-09-11,16.50933265686035,16.682666778564453,16.315332412719727,16.682666778564453,35262000,16.87933349609375
2015-09-14,16.739999771118164,16.950000762939453,16.64466667175293,16.87933349609375,43363500,16.904666900634766
2015-09-15,16.850000381469727,16.97333335876465,16.633333206176758,16.904666900634766,44002500,17.483333587646484
2015-09-16,16.869333267211914,17.525333404541016,16.858667373657227,17.483333587646484,66256500,17.471332550048828
2015-09-17,17.597333908081055,17.700000762939453,17.37933349609375,17.471332550048828,53787000,17.374666213989258
2015-09-18,17.19733238220215,17.58799934387207,17.166667938232422,17.374666213989258,56446500,17.613332748413086
2015-09-21,17.59866714477539,18.10466766357422,17.053333282470703,17.613332748413086,91803000,17.395999908447266
2015-09-22,17.268667221069336,17.510000228881836,17.058000564575195,17.395999908447266,54966000,17.40399932861328
2015-09-23,17.463333129882812,17.472000122070312,17.172000885009766,17.40399932861328,39012000,17.541332244873047
2015-09-24,17.302000045776367,17.56333351135254,17.08066749572754,17.541332244873047,51723000,17.12733268737793
2015-09-25,17.77400016784668,17.79400062561035,17.07666778564453,17.12733268737793,56601000,16.562000274658203
2015-09-28,17.156667709350586,17.319332122802734,16.44066619873047,16.562000274658203,73516500,16.44333267211914
2015-09-29,16.69733238220215,16.98200035095215,16.36400032043457,16.44333267211914,55548000,16.559999465942383
2015-09-30,16.799999237060547,16.82666778564453,16.1560001373291,16.559999465942383,73944000,15.991999626159668
2015-10-01,16.500667572021484,16.566667556762695,15.808667182922363,15.991999626159668,68595000,16.504667282104492
2015-10-02,15.706666946411133,16.51333236694336,15.661999702453612,16.504667282104492,66360000,16.40999984741211
2015-10-05,16.589332580566406,16.6560001373291,16.275333404541016,16.40999984741211,55348500,16.097333908081055
2015-10-06,16.0,16.20199966430664,15.70533275604248,16.097333908081055,78378000,15.46399974822998
2015-10-07,15.775333404541016,15.846667289733888,15.274666786193848,15.46399974822998,102210000,15.114666938781738
2015-10-08,15.338666915893556,15.381333351135254,14.753999710083008,15.114666938781738,91998000,14.71266746520996
2015-10-09,14.728667259216309,14.958000183105469,14.557332992553713,14.71266746520996,92376000,14.371999740600586
2015-10-12,14.866000175476074,14.866666793823242,14.351332664489746,14.371999740600586,57544500,14.616666793823242
2015-10-13,14.218667030334473,14.834667205810549,14.075332641601562,14.616666793823242,77572500,14.458666801452637
2015-10-14,14.711333274841309,14.729999542236328,14.362000465393066,14.458666801452637,46566000,14.753999710083008
2015-10-15,14.428667068481444,14.781999588012695,14.24666690826416,14.753999710083008,42663000,15.133999824523926
2015-10-16,14.869333267211914,15.36533260345459,14.857999801635742,15.133999824523926,65017500,15.206666946411133
2015-10-19,15.100000381469728,15.40999984741211,14.996000289916992,15.206666946411133,37618500,14.20199966430664
2015-10-20,15.1813325881958,15.239999771118164,13.466667175292969,14.20199966430664,223500000,14.005999565124512
2015-10-21,14.13266658782959,14.320667266845703,13.920000076293944,14.005999565124512,62272500,14.114666938781738
2015-10-22,14.104000091552734,14.383333206176758,13.960000038146973,14.114666938781738,42378000,13.939332962036133
2015-10-23,14.333333015441896,14.356666564941406,13.845999717712402,13.939332962036133,63532500,14.350666999816896
2015-10-26,14.092000007629396,14.392000198364258,14.0,14.350666999816896,50871000,14.023332595825195
2015-10-27,14.322667121887209,14.473333358764648,13.833999633789062,14.023332595825195,52791000,14.197333335876465
2015-10-28,14.087332725524902,14.229999542236328,13.886667251586914,14.197333335876465,40929000,14.108667373657228
2015-10-29,14.116666793823242,14.25,14.042667388916016,14.108667373657228,27075000,13.795332908630373
2015-10-30,14.026666641235352,14.108667373657228,13.592666625976562,13.795332908630373,66583500,14.252667427062988
2015-11-02,13.928000450134276,14.386667251586914,13.814666748046877,14.252667427062988,58918500,13.890000343322754
2015-11-03,14.256667137145996,14.29599952697754,13.850000381469728,13.890000343322754,124987500,15.44200038909912
2015-11-04,15.133333206176758,15.515999794006348,15.013333320617676,15.44200038909912,190896000,15.451333045959473
2015-11-05,15.371999740600586,15.638667106628418,15.279333114624023,15.451333045959473,67452000,15.490667343139648
2015-11-06,15.380000114440918,15.557332992553713,15.300000190734863,15.490667343139648,36679500,15.022000312805176
2015-11-09,15.53266716003418,15.53266716003418,14.95400047302246,15.022000312805176,57763500,14.43333339691162
2015-11-10,14.898667335510254,14.91333293914795,14.405332565307615,14.43333339691162,69255000,14.60533332824707
2015-11-11,14.517999649047852,14.631999969482422,14.241999626159668,14.60533332824707,50217000,14.196000099182127
2015-11-12,14.523332595825195,14.600000381469728,14.177332878112791,14.196000099182127,43738500,13.812666893005373
2015-11-13,14.196666717529297,14.199333190917969,13.767999649047852,13.812666893005373,51454500,14.28733253479004
2015-11-16,13.739333152770996,14.33199977874756,13.720000267028809,14.28733253479004,43881000,14.266667366027832
2015-11-17,14.346667289733888,14.399999618530272,14.09333324432373,14.266667366027832,32230500,14.73799991607666
2015-11-18,14.300000190734863,14.7586669921875,14.16800022125244,14.73799991607666,42178500,14.786666870117188
2015-11-19,14.702667236328123,15.079333305358888,14.686667442321776,14.786666870117188,37566000,14.667332649230955
2015-11-20,14.899333000183104,15.0,14.238666534423828,14.667332649230955,66010500,14.516667366027832
2015-11-23,14.489999771118164,14.612000465393066,14.312000274658203,14.516667366027832,37893000,14.550000190734863
2015-11-24,14.357999801635742,14.733332633972168,14.333333015441896,14.550000190734863,37204500,15.309332847595217
2015-11-25,14.755999565124512,15.388667106628418,14.69200038909912,15.309332847595217,59862000,15.440667152404783
2015-11-27,15.404000282287598,15.483332633972168,15.133999824523926,15.440667152404783,29241000,15.350666999816896
2015-11-30,15.452667236328123,15.618666648864746,15.272000312805176,15.350666999816896,39897000,15.812666893005373
2015-12-01,15.404000282287598,15.866666793823242,15.403332710266112,15.812666893005373,56010000,15.465999603271484
2015-12-02,15.800000190734863,15.90666675567627,15.415332794189451,15.465999603271484,44722500,15.513999938964844
2015-12-03,15.6986665725708,15.829999923706056,15.333333015441896,15.513999938964844,44094000,15.358667373657228
2015-12-04,15.497332572937012,15.5513334274292,15.177332878112791,15.358667373657228,38604000,15.408666610717772
2015-12-07,15.18000030517578,15.708666801452637,15.076666831970217,15.408666610717772,47163000,15.114666938781738
2015-12-08,15.16800022125244,15.25333309173584,14.946666717529297,15.114666938781738,40314000,14.968000411987305
2015-12-09,15.113332748413086,15.166666984558104,14.714667320251465,14.968000411987305,45867000,15.137999534606934
2015-12-10,14.980667114257812,15.232666969299316,14.90933322906494,15.137999534606934,31075500,14.468000411987305
2015-12-11,15.015999794006348,15.050000190734863,14.442667007446287,14.468000411987305,49030500,14.571999549865724
2015-12-14,14.500666618347168,14.727999687194824,14.324666976928713,14.571999549865724,42406500,14.739333152770996
2015-12-15,14.788000106811523,14.814666748046877,14.533332824707031,14.739333152770996,33666000,15.633999824523926
2015-12-16,14.80666732788086,15.658666610717772,14.715332984924316,15.633999824523926,76564500,15.559332847595217
2015-12-17,15.595999717712402,15.850666999816896,15.320667266845703,15.559332847595217,49479000,15.36400032043457
2015-12-18,15.526000022888184,15.726667404174805,15.28600025177002,15.36400032043457,45213000,15.503999710083008
2015-12-21,15.446000099182127,15.722000122070312,15.405332565307615,15.503999710083008,29298000,15.329999923706056
2015-12-22,15.666000366210938,15.770000457763672,15.308667182922363,15.329999923706056,29422500,15.313332557678224
2015-12-23,15.478667259216309,15.563332557678224,15.208666801452637,15.313332557678224,23325000,15.371333122253418
2015-12-24,15.370667457580566,15.458666801452637,15.218667030334473,15.371333122253418,10620000,15.263333320617676
2015-12-28,15.432666778564451,15.465332984924316,15.03600025177002,15.263333320617676,28519500,15.812666893005373
2015-12-29,15.337332725524902,15.847999572753906,15.303333282470703,15.812666893005373,36094500,15.87266731262207
2015-12-30,15.773332595825195,16.242000579833984,15.711333274841309,15.87266731262207,55468500,16.000667572021484
2015-12-31,15.900667190551758,16.229999542236328,15.891332626342772,16.000667572021484,40725000,14.894000053405762
2016-01-04,15.381333351135254,15.425333023071287,14.600000381469728,14.894000053405762,102406500,14.895333290100098
2016-01-05,15.09066677093506,15.12600040435791,14.666666984558104,14.895333290100098,47802000,14.602666854858398
2016-01-06,14.666666984558104,14.670000076293944,14.398667335510254,14.602666854858398,56686500,14.376667022705078
2016-01-07,14.279333114624023,14.562666893005373,14.244667053222656,14.376667022705078,53314500,14.06666660308838
2016-01-08,14.52400016784668,14.696000099182127,14.0513334274292,14.06666660308838,54421500,13.856666564941406
2016-01-11,14.267333030700684,14.296667098999023,13.533332824707031,13.856666564941406,61371000,13.998000144958496
2016-01-12,14.106666564941406,14.249333381652832,13.687333106994627,13.998000144958496,46378500,13.354000091552734
2016-01-13,14.133999824523926,14.17666721343994,13.333333015441896,13.354000091552734,61896000,13.745332717895508
2016-01-14,13.480667114257812,14.0,12.892000198364258,13.745332717895508,97360500,13.666000366210938
2016-01-15,13.264666557312012,13.67133331298828,13.149999618530272,13.666000366210938,83679000,13.64799976348877
2016-01-19,13.913999557495115,14.031332969665527,13.385333061218262,13.64799976348877,60580500,13.24666690826416
2016-01-20,13.293333053588867,13.41866683959961,12.75,13.24666690826416,87579000,13.33133316040039
2016-01-21,13.436667442321776,13.548666954040527,13.001333236694336,13.33133316040039,47493000,13.50333309173584
2016-01-22,13.653332710266112,13.699999809265137,13.268667221069336,13.50333309173584,46861500,13.092000007629396
2016-01-25,13.337332725524902,13.571332931518556,13.058667182922363,13.092000007629396,40480500,12.904000282287598
2016-01-26,13.113332748413086,13.187999725341797,12.592000007629396,12.904000282287598,74463000,12.538000106811523
2016-01-27,12.825332641601562,12.883999824523926,12.38466739654541,12.538000106811523,54258000,12.646666526794434
2016-01-28,12.719332695007324,12.751999855041504,12.160667419433594,12.646666526794434,68892000,12.74666690826416
2016-01-29,12.66333293914795,12.916000366210938,12.538666725158691,12.74666690826416,42784500,13.129332542419434
2016-02-01,12.583999633789062,13.3013334274292,12.18333339691162,13.129332542419434,79464000,12.185333251953123
2016-02-02,12.82800006866455,12.874667167663574,12.01533317565918,12.185333251953123,86604000,11.565333366394045
2016-02-03,12.239333152770996,12.262666702270508,11.345333099365234,11.565333366394045,118971000,11.68866729736328
